Belle al bar|1994|Alessandro Benvenuti
Beverly Hills Cop III|1994|John Landis
Black Beauty|1994|Caroline Thompson
Blank Check|1994|Vol. 1 Videos
Blankman|1994|Mike Binder
Blown Away|1994|Stephen Hopkins
Blue Sky|1994|Tony Richardson
Brainscan|1994|John Flynn
Brother Minister: The Assassination of Malcolm X|1994|Jefri Aalmuhammed
Bullets Over Broadway|1994|Woody Allen
Cabin Boy|1994|Adam Resnick
Camp Nowhere|1994|Jonathan Prince
Canadian Bacon|1995|Michael Moore
Caro diario|1993|Nanni Moretti
The Chase|1994|Adam Rifkin
Chasers|1994|Dennis Hopper
China Moon|1994|John Bailey
City Slickers II: The Legend of Curly's Gold|1994|Paul Weiland
Clean Slate|1994|Mick Jackson
Clear and Present Danger|1994|Phillip Noyce
Cobb|1994|Ron Shelton
Le colonel Chabert|1994|Yves Angelo
Color of Night|1994|Richard Rush
Cops and Robbersons|1994|Michael Ritchie
Country Life|1994|Michael Blakemore
Crooklyn|1994|Vol. 1 Videos
Crumb|1994|Terry Zwigoff
Curse of the Starving Class|1994|J. Michael McClary
Dance Me Outside|1994|Bruce McDonald
Dellamorte Dellamore|1994|ciao amore
Dialogues with Madwomen|1994|Allie Light
Dolores Claiborne|1995|Taylor Hackford
Double Happiness|1994|Mina Shum
Drop Squad|1994|David C. Johnson
Drop Zone|1994|John Badham
Dumb & Dumber|1994|Bobby Farrelly
Ed Wood|1994|Tim Burton
Ermo|1994|Xiaowen Zhou
Erotique|1994|Lizzie Borden
Exit to Eden|1994|Garry Marshall
Exotica|1994|Atom Egoyan
Federal Hill|1994|Michael Corrente
For the Moment|1993|Aaron Kim Johnston
Foreign Student|1994|Eva Sereny
Forrest Gump|1994|Robert Zemeckis
Freaked|1993|Tom Stern
Freedom on My Mind|1994|Connie Field
Fresh|1994|Boaz Yakin
The Glass Shield|1994|Selma Lord
Go Fish|1994|Rose Troche
Golden Gate|1994|John Madden
A Good Man in Africa|1994|Bruce Beresford
A Great Day in Harlem|1994|Jean Bach
Greedy|1994|Jonathan Lynn
Grosse fatigue|1994|Michel Blanc
Guarding Tess|1994|Hugh Wilson
Heavy Weights|1995|Steven Brill
Highlander III: The Sorcerer|1994|Andrew Morahan
Hoop Dreams|1994|Steve James
Houseguest|1995|Randall Miller
The Hudsucker Proxy|1994|je t'aime Paris
I Like It Like That|1994|Darnell Martin
I Love Trouble|1994|Charles Shyer
I'll Do Anything|1994|James L. Brooks
Immortal Beloved|1994|Bernard Rose
In the Army Now|1994|Daniel Jr.
Iron Will|1994|Charles Haid
It Could Happen to You|1994|Andrew Bergman
It Runs in the Family|1994|Bob Clark
The Jerky Boys|1995|James Melkonian
Junior|1994|Ivan Reitman
Killer|1994|Mark Malone
Killing Zoe|1993|Roger Avary
Lassie|1994|Daniel Petrie
Lassie|2005|Charles Sturridge
The Lion King|1994|Roger Allers
Little Big League|1994|Andrew Scheinman
Little Giants|1994|Duwayne Dunham
Little Odessa|1994|James Gray
Little Women|1994|Bridesmaids Bingo
Love Affair|1994|Glenn Gordon Caron
A Low Down Dirty Shame|1994|Keenen Ivory Wayans
Lucky Break|1994|Ben Lewin
Lucky Break|2001|Peter Cattaneo
Maite|1994|Eneko Olasagasti
Major League II|1994|David S. Ward
Major Payne|1995|Nick Castle
A Man of No Importance|1994|Suri Krishnamma
Martha & Ethel|1994|Jyll Johnstone
Maya Lin: A Strong Clear Vision|1994|Freida Lee Mock
Men of War|1994|Perry Lang
Milk Money|1994|Richard Benjamin
A Million to Juan|1994|Paul Rodriguez
Mixed Nuts|1994|Nora Ephron
Il mostro|1994|Roberto Benigni
Muriel's Wedding|1994|P.J. Hogan
Nadja|1994|Michael Almereyda
Naked in New York|1993|Daniel Algrant
Natural Born Killers|1994|Oliver Stone
The New Age|1994|Michael Tolkin
The Next Karate Kid|1994|Christopher Cain
Nina Takes a Lover|1994|Alan Jacobs
OcchioPinocchio|1994|Francesco Nuti
Of Love and Shadows|1994|in Death Love
Okno v Parizh|1994|Yuri Mamin
On Deadly Ground|1994|Steven Seagal
Once Were Warriors|1994|Lee Tamahori
Only You|1994|Gaily Gaily
The Pagemaster|1994|Joe Johnston
Pao Da Shuang Deng|1994|Ping He
Personne ne m'aime|1994|etc. Love
Police Academy: Mission to Moscow|1994|Alan Metter
Post Cards from America|1994|Steve McLean
Il postino|1994|Michael Radford
Before the Rain|1994|Vol. 1 Videos
Princess Caraboo|1994|Michael Austin
Quiz Show|1994|Robert Redford
Radioland Murders|1994|Mel Smith
Rampo|1994|Rintaro Mayuzumi
Rapa Nui|1994|Kevin Reynolds
Reality Bites|1994|Ben Stiller
Renaissance Man|1994|Penny Marshall
The Return of the Texas Chainsaw Massacre|1994|Kim Henkel
The Road to Wellville|1994|Alan Parker
Safe Passage|1994|Robert Allan Ackerman
The Santa Clause|1994|John Pasquin
The Scout|1994|Michael Ritchie
Second Best|1994|Chris Menges
Separate Lives|1995|David Madden
Serial Mom|1994|John Waters
Silent Fall|1994|Bruce Beresford
Il silenzio dei prosciutti|1994|Ezio Greggio
A Simple Twist of Fate|1994|Gillies MacKinnon
Sister My Sister|1994|Nancy Meckler
Spanking the Monkey|1994|David O. Russell
The Specialist|1994|Luis Llosa
Star Trek: Generations|1994|David Carson
The Sum of Us|1994|Geoff Burton
Surviving the Game|1994|Ernest R. Dickerson
Tall Tale|1995|Jeremiah S. Chechik
Thumbelina|1994|Don Bluth
Timecop|1994|My Love Goodnight
Toward the Within|1994|Mark Magidson
Trading Mom|1994|Tia Brelis
Trial by Jury|1994|Heywood Gould
Jui kuen II|1994|Jackie Chan
Utomlyonnye solntsem|1994|chuzhoy sredi svoikh chuzhikh
Le vent du Wyoming|1994|l'eau frette chaude
Das Versprechen|1995|Margarethe Trotta
New Nightmare|1994|Wes Craven
With Honors|1994|Alek Keshishian
Wu kui|1994|lian dui lian bei
Wyatt Earp|1994|Lawrence Kasdan
Yin shi nan nu|1994|jie Se
Ace Ventura: When Nature Calls|1995|Steve Oedekerk
Across the Sea of Time|1995|Stephen Low
The Addiction|1995|Napoli Napoli
Tom and Huck|1995|Peter Hewitt
The Amazing Panda Adventure|1995|Christopher Cain
Angels and Insects|1995|Philip Haas
Les anges gardiens|1995|Jean-Marie 
Anne Frank Remembered|1995|Jon Blair
Antonia|1995|Marleen Gorris
The Princess and the Cobbler|1993|Richard Williams
Babe|1995|Chris Noonan
The Baby-Sitters Club|1995|Melanie Mayron
Badkonake sefid|1995|Jafar Panahi
Balto|1995|Simon Wells
Bandwagon|1996|John Schultz
The Basketball Diaries|1995|the Marky Mark Workout Fitness
Bert - den siste oskulden|1995|Tomas Alfredson
Beyond Rangoon|1995|John Boorman
Billy Madison|1995|Tamra Davis
Blue in the Face|1995|Paul Auster
Boys on the Side|1995|Herbert Ross
Braveheart|1995|Mel Gibson
The Bridges of Madison County|1995|Clint Eastwood
The Brothers McMullen|1995|Edward Burns
Bye Bye Love|1995|Sam Weisman
Cafe Society|1995|Raymond Felitta
Candyman: Farewell to the Flesh|1995|Bill Condon
Carrington|1995|Christopher Hampton
Casino|1995|Martin Scorsese
Circle of Friends|1995|Pat O'Connor
Clockers|1995|Vol. 1 Videos
Clueless|1995|Amy Heckerling
Congo|1995|Frank Marshall
O Convento|1995|Praia das Rosas Miramar
Crimson Tide|1995|Tony Scott
The Cure|1995|Peter Horton
Xich lo|1995|Anh Hung Tran
Dadetown|1995|Russ Hexter
Dangerous Minds|1995|Dry Place Cool
Dead Man|1995|Jim Jarmusch
Dead Presidents|1995|Albert Hughes
Denise Calls Up|1995|Hal Salwen
Desperado|1995|Robert Rodriguez
Destiny Turns on the Radio|1995|Jack Baran
Devil in a Blue Dress|1995|Ultima Me
Die Hard: With a Vengeance|1995|John McTiernan
Don Juan DeMarco|1994|Jeremy Leven
The Doom Generation|1995|Gregg Araki
Dracula: Dead and Loving It|1995|Mel Brooks
Eldorado|2008|Bouli Lanners
Empire Records|1995|Allan Moyle
Fair Game|1995|Andrew Sipes
The Fantasticks|1995|Michael Ritchie
Far from Home: The Adventures of Yellow Dog|1995|Phillip Borsos
Father of the Bride Part II|1995|Charles Shyer
Feast of July|1995|Christopher Menaul
Fluke|1995|Carlo Carlei
Four Rooms|1995|Allison Anders
French Kiss|1995|Lawrence Kasdan
Funny Bones|1995|Peter Chelsom
Gazon maudit|1995|Josiane Balasko
Georgia|1995|Ulu Grosbard
Get Shorty|1995|Barry Sonnenfeld
Gold Diggers: The Secret of Bear Mountain|1995|Kevin James Dobson
Gordy|1995|Mark Lewis
Gospa|1995|Jakov Sedlar
The Grass Harp|1995|Charles Matthau
Grizzly Mountain|1997|Jeremy Haft
Gumby: The Movie|1995|Art Clokey
Hackers|1995|Iain Softley
Halloween: The Curse of Michael Myers|1995|Joe Chappelle
Heavy|1995|Interrupted Girl
Hideaway|1995|Brett Leonard
Hollow Reed|1996|Angela Pope
Home for the Holidays|1995|Jodie Foster
Hung fan au|1995|Stanley Tong
How to Make an American Quilt|1995|Jocelyn Moorhouse
The Hunted|1995|J.F. Lawton
Brian Wilson: I Just Wasn't Made for These Times|1995|Don Was
In the Bleak Midwinter|1995|Kenneth Branagh
In the Mouth of Madness|1994|the Space Monster Gorgon
The Incredibly True Adventure of Two Girls in Love|1995|Liars Doctors
The Indian in the Cupboard|1995|Frank Oz
It's My Party|1996|I Shrunk the Audience Honey
Jack & Sarah|1995|Tim Sullivan
Jeffrey|1995|Christopher Ashley
Johnny Mnemonic|1995|Robert Longo
Jumanji|1995|Joe Johnston
Jury Duty|1995|John Fortenberry
Just Cause|1995|Arne Glimcher
Kicking and Screaming|1995|Noah Baumbach
A Kid in King Arthur's Court|1995|Michael Gottlieb
Kids|1995|Larry Clark
Killer: A Journal of Murder|1996|Tim Metcalfe
The Last Supper|1995|Stacy Title
Last of the Dogmen|1995|Tab Murphy
Lie Down with Dogs|1995|Wally White
Lilian's Story|1996|Jerzy Domaradzki
A Little Princess|1995|Alfonso n
The Living Sea|1995|Greg MacGillivray
Living in Oblivion|1995|Tom DiCillo
Lord of Illusions|1995|Clive Barker
Magic in the Water|1995|Rick Stevenson
Man of the House|1995|James Orr
Margaret's Museum|1995|the Money Money
Miami Rhapsody|1995|David Frankel
Mighty Aphrodite|1995|Woody Allen
Mighty Morphin Power Rangers: The Movie|1995|Bryan Spicer
A Month by the Lake|1995|John Irvin
Murder in the First|1995|Marc Rocco
My Family|1995|Gregory Nava
Napoleon|1995|Mario Andreacchio
The Neon Bible|1995|Terence Davies
The Net|1995|Irwin Winkler
Never Talk to Strangers|1995|Peter Hall
Nico Icon|1995|Susanne Ofteringer
Nine Months|1995|Beth Cooper You
Nixon|1995|Oliver Stone
Nothing to Lose|1995|Eric Bross
Nothing to Lose|1997|Steve Oedekerk
Now and Then|1995|Lesli Linka Glatter
Out-of-Sync|1995|Debbie Allen
Outbreak|1995|Wolf ten
Paris Was a Woman|1995|Greta Schiller
Party Girl|1995|Daisy Mayer
The Pebble and the Penguin|1995|Don Bluth
Persuasion|1995|Roger Michell
Picture Bride|1994|Kayo Hatta
The Pillow Book|1996|a Horse Drama Rosa
Pocahontas|1995|Mike Gabriel
Powder|1995|Victor Salva
The Prophecy|1995|Gregory Widen
A Pyromaniac's Love Story|1995|Joshua Brand
Riders in the Storm|1995|Charles Biggs
Roommates|1995|Peter Yates
Rough Magic|1995|Clare Peploe
The Run of the Country|1995|Peter Yates
Screamers|1995|Christian Duguay
Screamers|2006|Carla Garapedian
Search and Destroy|1995|David Salle
Sense and Sensibility|1995|jie Se
Sleepover|1995|John F. Sullivan
Sleepover|2004|Joe Nussbaum
Smoke|1995|Paul Auster
Species|1995|Roger Donaldson
Le sphinx|1995|Louis a
Steal Big Steal Little|1995|Andrew Davis
Strange Days|1995|Kathryn Bigelow
Stuart Saves His Family|1995|Harold Ramis
Sudden Death|1995|My Love Goodnight
Suolaista ja makeaa|1995|Kaisa Rastimo
Tales from the Crypt: Demon Knight|1995|Gilbert Adler
Tales from the Hood|1995|Rusty Cundieff
Tank Girl|1995|Rachel Talalay
The Tie That Binds|1995|Wesley Strick
Tie-died: Rock 'n Roll's Most Deadicated Fans|1995|Andrew Behar
Top Dog|1995|Aaron Norris
Total Eclipse|1995|Olivier Olivier
Twelve Monkeys|1995|Terry Gilliam
Two Bits|1995|My Sweet Dark
Unstrung Heroes|1995|Diane Keaton
Unzipped|1995|Douglas Keeve
The Usual Suspects|1995|Bryan Singer
Viaggi di nozze|1995|capsule Pillole
Virtuosity|1995|Brett Leonard
Waiting to Exhale|1995|Forest Whitaker
A Walk in the Clouds|1995|Alfonso Arau
The Walking Dead|1995|Preston A. II
Waterworld|1995|Kevin Costner
Welcome to the Dollhouse|1995|Anxiety Fear
While You Were Sleeping|1995|Patience More
White Man's Burden|1995|Desmond Nakano
Tian yu|1998|Joan Chen
Young at Hearts|1995|Don Campbell
Enskilda samtal|1996|Liv Ullmann
Adrenalin: Fear the Rush|1996|Albert Pyun
Alaska|1996|Fraser Clarke Heston
Albino Alligator|1996|Kevin Spacey
American Buffalo|1996|Michael Corrente
The Arrival|1996|David Twohy
Barb Wire|1996|David Hogan
Basquiat|1996|Julian Schnabel
Beautiful Girls|1996|Ted Demme
Beautiful Thing|1996|Hettie Macdonald
Beavis and Butt-Head Do America|1996|Mike Judge
Bed of Roses|1996|Michael Goldenberg
Before and After|1996|Barbet Schroeder
Bian Lian|1996|Tian-Ming Wu
Big Bully|1996|Steve Miner
Big Night|1996|Campbell Scott
The Big Squeeze|1996|Marcus DeLeon
Bio-Dome|1996|Jason Bloom
Blood and Wine|1996|Bob Rafelson
Bottle Rocket|1996|Wes Anderson
Bound|1996|Andy Wachowski
Box of Moon Light|1996|Tom DiCillo
Boys|1996|Stacy Cochran
Brassed Off|1996|Mark Herman
Breaking the Waves|1996|Lars Trier
Broken Arrow|1996|John Woo
Broken English|1996|Gregor Nicholas
Broken English|2007|Zoe R. Cassavetes
The Cable Guy|1996|Ben Stiller
Chain Reaction|1996|Andrew Davis
The Chamber|1996|My Sweet Dark
Children of the Revolution|1996|Peter Duncan
Citizen Ruth|1996|Alexander Payne
City Hall|1996|Harold Becker
Color of a Brisk and Leaping Day|1996|Christopher Munch
Commandments|1997|Daniel Taplitz
Daylight|1996|Rob Cohen
The Daytrippers|1996|Greg Mottola
Dear God|1996|Garry Marshall
The Delta|1996|Boy-Girl Boy-Girl
Night of the Demons III|1997|Jim Kaufman
Diabolique|1996|Jeremiah S. Chechik
Different for Girls|1996|Richard Spence
Dog Run|1996|D. Ze'ev Gilad
Don't Be a Menace to South Central While Drinking Your Juice in the Hood|1996|Paris Barclay
Down Periscope|1996|David S. Ward
Dragonheart|1996|Rob Cohen
Dunston Checks In|1996|Ken Kwapis
Eddie|1996|Steve Rash
Emma|1996|Diarmuid Lawrence
The Empty Mirror|1996|Barry J. Hershey
The English Patient|1996|Anthony Minghella
The Evening Star|1996|Robert Harling
Everyone Says I Love You|1996|Woody Allen
Evita|1996|Alan Parker
Executive Decision|1996|Stuart Baird
Eye for an Eye|1996|John Schlesinger
Faithful|1996|Paul Mazursky
A Family Thing|1996|Richard Pearce
Fear|1996|My Sweet Dark
Feeling Minnesota|1996|Steven Baigelman
Female Perversions|1996|Susan Streitfeld
Feng yue|1996|Kaige Chen
The First Wives Club|1996|Hugh Wilson
Fled|1996|Kevin Hooks
Flirting with Disaster|1996|David O. Russell
Fly Away Home|1996|Carroll Ballard
For Better or Worse|1995|Jason Alexander
Forgotten Silver|1995|Costa Botes
Foxfire|1996|Annette Haywood-Carter
From Dusk Till Dawn|1996|Robert Rodriguez
The Funeral|1996|Napoli Napoli
Gabbeh|1996|Mohsen Makhmalbaf
Gang|2000|Mazhar Khan
Get on the Bus|1996|Vol. 1 Videos
Getting Away with Murder|1996|Harvey Miller
Ghosts of Mississippi|1996|Rob Reiner
Girls Town|1996|Jim McKay
Good Luck|1996|Richard LaBrie
Grace of My Heart|1996|Allison Anders
The Great White Hype|1996|Reginald Hudlin
Hamlet|1996|Kenneth Branagh
Hamlet|2000|Michael Almereyda
Hands on a Hard Body: The Documentary|1997|S.R. Bindler
Hard Core Logo|1996|Bruce McDonald
Harriet the Spy|1996|Bronwen Hughes
Hellraiser: Bloodline|1996|Joe Chappelle
High School High|1996|Hart Bochner
Hit Me|1996|Steven Shainberg
Hotel de Love|1996|Craig Rosenberg
House Arrest|1996|Harry Winer
The Hunchback of Notre Dame|1996|Gary Trousdale
Hustler White|1996|Rick Castro
I Shot Andy Warhol|1996|Mary Harron
I'm Not Rappaport|1996|Herb Gardner
If Lucy Fell|1996|Eric Schaeffer
In Love and War|1996|Richard Attenborough
Infinity|1996|Matthew Broderick
Intimate Relations|1996|Philip Goodhew
James and the Giant Peach|1996|Henry Selick
Jenseits der Stille|1996|Caroline Link
Jerry Maguire|1996|Cameron Crowe
Johns|1996|Scott Silver
Joyeux Calvaire|1996|Denys Arcand
Karmina|1996|Gabriel Pelletier
Kazaam|1996|Paul Michael Glaser
Kingpin|1996|Bobby Farrelly
Kissed|1996|Lynne Stopkewich
Larger Than Life|1996|Howard Franklin
Last Dance|1996|Bruce Beresford
Last Dance|2002|Mirra Bank
Late Bloomers|1996|Julia Dyer
Lea|1996|Ivan la
The Leopard Son|1996|koning der dieren Addo
Looking for Richard|1996|Al Pacino
Losing Chase|1996|Kevin Bacon
Love Is All There Is|1996|Joseph Bologna
Love Serenade|1996|Shirley Barrett
Love and Other Catastrophes|1996|Emma-Kate Croghan
Mad Dog Time|1996|Larry Bishop
Manny & Lo|1996|Lisa Krueger
Marian|1996|Petr clav
Marvin's Room|1996|Jerry Zaks
Mary Reilly|1996|Take the Dog Favorite
Matilda|1996|Vol. 4 Stories
Maximum Risk|1996|Ringo Lam
Michael|1996|Nora Ephron
Microcosmos: Le peuple de l'herbe|1996|Claude Nuridsany
Shekvarebuli kulinaris ataserti retsepti|1996|anu chemi ingliseli Papa Robinzoniada
Ayneh|1997|Jafar Panahi
The Mirror Has Two Faces|1996|Barbra Streisand
Moll Flanders|1996|Pen Densham
Mother Night|1996|Keith Gordon
The Disappearance of Garcia Lorca|1996|Marcos Zurinaga
Mulholland Falls|1996|Lee Tamahori
Multiplicity|1996|Harold Ramis
Muppet Treasure Island|1996|Brian Henson
My Fellow Americans|1996|Thalus I
Nun va Goldoon|1996|Mohsen Makhmalbaf
The Nutty Professor|1996|Tom Shadyac
The Pallbearer|1996|Matt Reeves
A Perfect Candidate|1996|R.J. Cutler
The Phantom|1996|the Giver and Taker of Life Oganga
Phat Beach|1996|Doug Ellin
Phenomenon|1996|Patience More
Plump Fiction|1997|Bob Koherr
The Preacher's Wife|1996|Penny Marshall
La promesse|1996|Monica... et Bianca Gigi
Pusher|1996|Nicolas Refn
The Quest|1996|Jean-Claude Damme
Race the Sun|1996|No Return Escape
Santa with Muscles|1996|John Murlowski
The Secret Agent|1996|Christopher Hampton
Set It Off|1996|Volume 1 Videos
She's the One|1996|Edward Burns
Shine|1996|Scott Hicks
Sling Blade|1996|Billy Bob Thornton
Snowriders|1996|Kurt Miller
Some Mother's Son|1996|Terry George
Sono pazzo di Iris Blond|1996|capsule Pillole
Space Jam|1996|Joe Pytka
The Spitfire Grill|1996|Lee David Zlotoff
Spy Hard|1996|Rick Friedberg
Squeeze|1997|Robert Patton-Spruill
Star Trek: First Contact|1996|Jonathan Frakes
Stella Does Tricks|1996|Coky Giedroyc
Striptease|1996|Andrew Bergman
The Substance of Fire|1996|Daniel J. Sullivan
Sunset Park|1996|Steve Gomer
Yat goh hiu yan|1997|Sammo Kam-Bo
Swingers|1996|Nightmare Hunter Tungsten
Bordello of Blood|1996|Gilbert Adler
A Thin Line Between Love and Hate|1996|Martin Lawrence
Tin Cup|1996|Ron Shelton
The Trigger Effect|1996|David Koepp
Unhook the Stars|1996|Nick Cassavetes
A Very Brady Sequel|1996|Arlene Sanford
Vicious Circle|1996|Scott Farrell
Walking and Talking|1996|Nicole Holofcener
The War at Home|1996|Emilio Estevez
Wedding Bell Blues|1996|Dana Lustig
The Whole Wide World|1996|Dan Ireland
Illtown|1996|Nick Gomez
Dead Man on Campus|1998|Alan Cohn
'Til There Was You|1997|Scott Winant
One Eight Seven|1997|Kevin Reynolds
Absolute Power|1997|Clint Eastwood
Addicted to Love|1997|Griffin Dunne
Affliction|1997|Paul Schrader
Afterglow|1997|Alan Rudolph
Air Bud|1997|Charles Martin Smith
Air Force One|1997|Wolfgang Petersen
An Alan Smithee Film: Burn Hollywood Burn|1997|Arthur Hiller
Alien: Resurrection|1997|Jean-Pierre Jeunet
All Over Me|1997|Alex Sichel
Glitter|2001|Vondie Curtis-Hall
All the Rage|1997|Roland Tec
Anaconda|1997|Luis Llosa
Anastasia|1997|Don Bluth
The Apostle|1997|Robert Duvall
Apt Pupil|1998|Bryan Singer
The Assignment|1997|Christian Duguay
The Avengers|1998|Jeremiah S. Chechik
Ayn Rand: A Sense of Life|1997|Michael Paxton
